timestamp,duty,rpm
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1080
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1020
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
2025-07-15 17:00:01,40,1050
